time,ld,pv,c_grid_in,c_grid_out
 07/12  20:00:00,5.646885087,0,0.1781,0
 07/12  21:00:00,7.56174066,0,0.1781,0
 07/12  22:00:00,5.053026812,0,0.1781,0
 07/12  23:00:00,4.778024131,0,0.1781,0
 07/12  24:00:00,4.778024131,0,0.1781,0
 07/13  01:00:00,4.778024131,0,0.1337,0
 07/13  02:00:00,4.778024131,0,0.1337,0
 07/13  03:00:00,4.778024131,0,0.1337,0
 07/13  04:00:00,4.778024131,0,0.1337,0
 07/13  05:00:00,3.901526812,0,0.1337,0
 07/13  06:00:00,4.738787006,0.010641329,0.1337,0
 07/13  07:00:00,5.781515307,0.102861043,0.1337,0
 07/13  08:00:00,12.03969966,0.255834611,0.1337,0
 07/13  09:00:00,12.41461387,0.302820995,0.1781,0
 07/13  10:00:00,12.71540433,0.55644869,0.1781,0
 07/13  11:00:00,12.96513777,0.690516495,0.1781,0
 07/13  12:00:00,12.37240515,0.863501911,0.1781,0
 07/13  13:00:00,13.340253,0.838879211,0.1781,0
 07/13  14:00:00,13.54321508,0.783186277,0.1781,0
 07/13  15:00:00,13.75282387,0.559330298,0.1781,0
 07/13  16:00:00,13.87725985,0.460704194,0.1781,0
 07/13  17:00:00,8.718729083,0.302770646,0.1781,0
 07/13  18:00:00,6.615247295,0.14653773,0.1781,0
 07/13  19:00:00,6.465230642,0.04073403,0.1781,0
 07/13  20:00:00,6.105960337,0,0.1781,0
 07/13  21:00:00,7.715224866,0,0.1781,0
 07/13  22:00:00,5.053026812,0,0.1781,0
 07/13  23:00:00,4.778024131,0,0.1781,0
 07/13  24:00:00,4.778024131,0,0.1781,0
 07/14  01:00:00,4.778024131,0,0.1337,0
 07/14  02:00:00,4.778024131,0,0.1337,0
 07/14  03:00:00,4.778024131,0,0.1337,0
 07/14  04:00:00,4.778024131,0,0.1337,0
 07/14  05:00:00,3.901526812,0.000850561,0.1337,0
 07/14  06:00:00,4.753464052,0.026149058,0.1337,0
 07/14  07:00:00,5.781515307,0.072915068,0.1337,0
 07/14  08:00:00,12.20737792,0.135325547,0.1337,0
 07/14  09:00:00,12.56164156,0.222353137,0.1781,0
 07/14  10:00:00,12.86966649,0.411803506,0.1781,0
 07/14  11:00:00,13.07658481,0.425116701,0.1781,0
 07/14  12:00:00,12.60078925,0.798236595,0.1781,0
 07/14  13:00:00,13.59332169,0.840316157,0.1781,0
 07/14  14:00:00,13.72501186,0.777098283,0.1781,0
 07/14  15:00:00,13.98334629,0.648274012,0.1781,0
 07/14  16:00:00,14.30516174,0.521819508,0.1781,0
 07/14  17:00:00,9.288614086,0.338507526,0.1781,0
 07/14  18:00:00,7.276407283,0.144969691,0.1781,0
 07/14  19:00:00,7.095735402,0.039632718,0.1781,0
 07/14  20:00:00,6.530487263,0,0.1781,0
 07/14  21:00:00,8.094441092,0,0.1781,0
 07/14  22:00:00,5.053026812,0,0.1781,0
 07/14  23:00:00,4.778024131,0,0.1781,0
 07/14  24:00:00,4.778024131,0,0.1781,0
 07/15  01:00:00,4.228018768,0,0.1337,0
 07/15  02:00:00,4.228018768,0,0.1337,0
 07/15  03:00:00,4.228018768,0,0.1337,0
 07/15  04:00:00,4.228018768,0,0.1337,0
 07/15  05:00:00,3.076518768,0.001802134,0.1337,0
 07/15  06:00:00,4.840672979,0.038889875,0.1337,0
 07/15  07:00:00,4.681504582,0.050858325,0.1337,0
 07/15  08:00:00,6.36066291,0.126438888,0.1337,0
 07/15  09:00:00,6.423595271,0.201214434,0.1781,0
 07/15  10:00:00,6.537623834,0.274628584,0.1781,0
 07/15  11:00:00,6.690790005,0.401958458,0.1781,0
 07/15  12:00:00,4.962345696,0.582238381,0.1781,0
 07/15  13:00:00,5.065747529,0.746667089,0.1781,0
 07/15  14:00:00,5.167847841,0.770154813,0.1781,0
 07/15  15:00:00,5.304055835,0.658337824,0.1781,0
 07/15  16:00:00,5.513397671,0.532015265,0.1781,0
 07/15  17:00:00,4.718616536,0.33857621,0.1781,0
 07/15  18:00:00,1.925018768,0.138482127,0.1781,0
 07/15  19:00:00,1.925018768,0.033155579,0.1781,0
 07/15  20:00:00,2.308852102,0,0.1781,0
 07/15  21:00:00,4.228018768,0,0.1781,0
 07/15  22:00:00,4.228018768,0,0.1781,0
 07/15  23:00:00,4.228018768,0,0.1781,0
 07/15  24:00:00,4.228018768,0,0.1781,0
 07/16  01:00:00,4.228018768,0,0.1337,0
 07/16  02:00:00,4.228018768,0,0.1337,0
 07/16  03:00:00,4.228018768,0,0.1337,0
 07/16  04:00:00,4.228018768,0,0.1337,0
 07/16  05:00:00,3.076518768,0,0.1337,0
 07/16  06:00:00,1.925018768,0.016838867,0.1337,0
 07/16  07:00:00,1.925018768,0.057617773,0.1337,0
 07/16  08:00:00,1.925018768,0.102901262,0.1337,0
 07/16  09:00:00,1.925018768,0.129527219,0.1781,0
 07/16  10:00:00,1.925018768,0.216046626,0.1781,0
 07/16  11:00:00,1.925018768,0.247076107,0.1781,0
 07/16  12:00:00,1.925018768,0.293462362,0.1781,0
 07/16  13:00:00,1.925018768,0.218754026,0.1781,0
 07/16  14:00:00,1.925018768,0.325362588,0.1781,0
 07/16  15:00:00,1.925018768,0.137458777,0.1781,0
 07/16  16:00:00,1.925018768,0.122361269,0.1781,0
 07/16  17:00:00,1.925018768,0.063638313,0.1781,0
 07/16  18:00:00,1.925018768,0.051588657,0.1781,0
 07/16  19:00:00,1.925018768,0.01994073,0.1781,0
 07/16  20:00:00,2.308852102,0,0.1781,0
 07/16  21:00:00,4.228018768,0,0.1781,0
 07/16  22:00:00,4.228018768,0,0.1781,0
 07/16  23:00:00,4.228018768,0,0.1781,0
 07/16  24:00:00,4.228018768,0,0.1781,0
 07/17  01:00:00,4.778024131,0,0.1337,0
 07/17  02:00:00,4.778024131,0,0.1337,0
 07/17  03:00:00,4.778024131,0,0.1337,0
 07/17  04:00:00,4.778024131,0,0.1337,0
 07/17  05:00:00,3.901526812,0.000727052,0.1337,0
 07/17  06:00:00,4.735808438,0.029868027,0.1337,0
 07/17  07:00:00,5.781515307,0.104721081,0.1337,0
 07/17  08:00:00,11.86849864,0.097575336,0.1337,0
 07/17  09:00:00,12.14418136,0.409082161,0.1781,0
 07/17  10:00:00,12.55511272,0.664968347,0.1781,0
 07/17  11:00:00,12.70849264,0.623030855,0.1781,0
 07/17  12:00:00,12.00900705,0.620502897,0.1781,0
 07/17  13:00:00,12.8846515,0.434999099,0.1781,0
 07/17  14:00:00,13.13761693,0.535215767,0.1781,0
 07/17  15:00:00,13.19976545,0.320764251,0.1781,0
 07/17  16:00:00,13.27415069,0.381285813,0.1781,0
 07/17  17:00:00,8.074118645,0.153904164,0.1781,0
 07/17  18:00:00,5.9674336,0.076756934,0.1781,0
 07/17  19:00:00,5.84620291,0.009289146,0.1781,0
 07/17  20:00:00,5.634651019,0,0.1781,0
 07/17  21:00:00,7.534509945,0,0.1781,0
 07/17  22:00:00,5.053026812,0,0.1781,0
 07/17  23:00:00,4.778024131,0,0.1781,0
 07/17  24:00:00,4.778024131,0,0.1781,0
 07/18  01:00:00,4.778024131,0,0.1337,0
 07/18  02:00:00,4.778024131,0,0.1337,0
 07/18  03:00:00,4.778024131,0,0.1337,0
 07/18  04:00:00,4.778024131,0,0.1337,0
 07/18  05:00:00,3.901526812,0.00206192,0.1337,0
 07/18  06:00:00,4.713952285,0.040909902,0.1337,0
 07/18  07:00:00,5.813283519,0.197268664,0.1337,0
 07/18  08:00:00,12.1791369,0.303636856,0.1337,0
 07/18  09:00:00,12.55977352,0.552471759,0.1781,0
 07/18  10:00:00,12.83742906,0.762601179,0.1781,0
 07/18  11:00:00,12.97528396,0.825170858,0.1781,0
 07/18  12:00:00,12.3052152,0.818747896,0.1781,0
 07/18  13:00:00,13.172135,0.788778727,0.1781,0
 07/18  14:00:00,13.37573572,0.8052408,0.1781,0
 07/18  15:00:00,13.58125702,0.650203959,0.1781,0
 07/18  16:00:00,13.73005869,0.562782987,0.1781,0
 07/18  17:00:00,8.674183461,0.351152821,0.1781,0
 07/18  18:00:00,6.597649175,0.171566464,0.1781,0
 07/18  19:00:00,6.423987154,0.073857195,0.1781,0
 07/18  20:00:00,5.97069838,0,0.1781,0
 07/18  21:00:00,7.676549647,0,0.1781,0
 07/18  22:00:00,5.053026812,0,0.1781,0
 07/18  23:00:00,4.778024131,0,0.1781,0
 07/18  24:00:00,4.778024131,0,0.1781,0
 07/19  01:00:00,4.778024131,0,0.1337,0
 07/19  02:00:00,4.778024131,0,0.1337,0
 07/19  03:00:00,4.778024131,0,0.1337,0
 07/19  04:00:00,4.778024131,0,0.1337,0
 07/19  05:00:00,3.901526812,0.001497114,0.1337,0
 07/19  06:00:00,4.849737749,0.039709852,0.1337,0
 07/19  07:00:00,5.933500967,0.195519111,0.1337,0
 07/19  08:00:00,12.57044811,0.414115722,0.1337,0
 07/19  09:00:00,12.95444402,0.596499129,0.1781,0
 07/19  10:00:00,13.13726606,0.711471207,0.1781,0
 07/19  11:00:00,13.31322609,0.813863831,0.1781,0
 07/19  12:00:00,12.77190965,0.845113419,0.1781,0
 07/19  13:00:00,13.73301319,0.83600283,0.1781,0
 07/19  14:00:00,13.87588878,0.796793585,0.1781,0
 07/19  15:00:00,14.1003807,0.671149013,0.1781,0
 07/19  16:00:00,14.36398961,0.489275816,0.1781,0
 07/19  17:00:00,9.270921851,0.347263755,0.1781,0
 07/19  18:00:00,7.206701154,0.140347427,0.1781,0
 07/19  19:00:00,6.982603315,0.028929062,0.1781,0
 07/19  20:00:00,6.350055704,0,0.1781,0
 07/19  21:00:00,7.860525814,0,0.1781,0
 07/19  22:00:00,5.053026812,0,0.1781,0
 07/19  23:00:00,4.778024131,0,0.1781,0
 07/19  24:00:00,4.778024131,0,0.1781,0
 07/20  01:00:00,4.778024131,0,0.1337,0
 07/20  02:00:00,4.778024131,0,0.1337,0
 07/20  03:00:00,4.778024131,0,0.1337,0
 07/20  04:00:00,4.778024131,0,0.1337,0
 07/20  05:00:00,3.901526812,0.001278507,0.1337,0
 07/20  06:00:00,4.952269348,0.041779218,0.1337,0
 07/20  07:00:00,5.974896822,0.197181466,0.1337,0
 07/20  08:00:00,12.79778714,0.236235301,0.1337,0
 07/20  09:00:00,13.06030251,0.339074731,0.1781,0
 07/20  10:00:00,13.25647742,0.313585606,0.1781,0
 07/20  11:00:00,13.58472456,0.791000484,0.1781,0
 07/20  12:00:00,13.17877854,0.748380016,0.1781,0
 07/20  13:00:00,14.35203358,0.826283189,0.1781,0
 07/20  14:00:00,14.63979093,0.598548753,0.1781,0
 07/20  15:00:00,14.67862706,0.331172805,0.1781,0
 07/20  16:00:00,14.9629644,0.45021708,0.1781,0
 07/20  17:00:00,10.03642212,0.387781145,0.1781,0
 07/20  18:00:00,7.845040605,0.202731363,0.1781,0
 07/20  19:00:00,7.331320049,0.058765014,0.1781,0
 07/20  20:00:00,6.47036994,0,0.1781,0
 07/20  21:00:00,7.981048267,0,0.1781,0
 07/20  22:00:00,5.053026812,0,0.1781,0
 07/20  23:00:00,4.778024131,0,0.1781,0
 07/20  24:00:00,4.778024131,0,0.1781,0
 07/21  01:00:00,4.778024131,0,0.1337,0
 07/21  02:00:00,4.778024131,0,0.1337,0
 07/21  03:00:00,4.778024131,0,0.1337,0
 07/21  04:00:00,4.778024131,0,0.1337,0
 07/21  05:00:00,3.901526812,0.002140129,0.1337,0
 07/21  06:00:00,4.951341726,0.049980687,0.1337,0
 07/21  07:00:00,5.800450092,0.069082828,0.1337,0
 07/21  08:00:00,12.47312334,0.111580128,0.1337,0
 07/21  09:00:00,12.98644691,0.448279402,0.1781,0
 07/21  10:00:00,13.27340082,0.535158502,0.1781,0
 07/21  11:00:00,13.3912122,0.737037561,0.1781,0
 07/21  12:00:00,12.77257024,0.771165102,0.1781,0
 07/21  13:00:00,13.72725051,0.844875635,0.1781,0
 07/21  14:00:00,13.79163158,0.644911863,0.1781,0
 07/21  15:00:00,13.85563061,0.407863824,0.1781,0
 07/21  16:00:00,14.18138703,0.518850088,0.1781,0
 07/21  17:00:00,9.24644402,0.336620013,0.1781,0
 07/21  18:00:00,7.253353555,0.125715722,0.1781,0
 07/21  19:00:00,7.056370117,0.023734005,0.1781,0
 07/21  20:00:00,6.363924362,0,0.1781,0
 07/21  21:00:00,7.848911887,0,0.1781,0
 07/21  22:00:00,5.053026812,0,0.1781,0
 07/21  23:00:00,4.778024131,0,0.1781,0
 07/21  24:00:00,4.778024131,0,0.1781,0
 07/22  01:00:00,4.228018768,0,0.1337,0
 07/22  02:00:00,4.228018768,0,0.1337,0
 07/22  03:00:00,4.228018768,0,0.1337,0
 07/22  04:00:00,4.228018768,0,0.1337,0
 07/22  05:00:00,3.076518768,0.000299929,0.1337,0
 07/22  06:00:00,4.88007661,0.034013627,0.1337,0
 07/22  07:00:00,4.817774076,0.182341285,0.1337,0
 07/22  08:00:00,6.65566999,0.395121217,0.1337,0
 07/22  09:00:00,6.827440807,0.577753682,0.1781,0
 07/22  10:00:00,6.963246411,0.69183236,0.1781,0
 07/22  11:00:00,7.056355591,0.800224604,0.1781,0
 07/22  12:00:00,5.34789591,0.820714791,0.1781,0
 07/22  13:00:00,5.33856358,0.828425487,0.1781,0
 07/22  14:00:00,5.416174509,0.770808526,0.1781,0
 07/22  15:00:00,5.692625108,0.639936137,0.1781,0
 07/22  16:00:00,5.974667468,0.521995141,0.1781,0
 07/22  17:00:00,5.081413585,0.333781399,0.1781,0
 07/22  18:00:00,2.031884557,0.124807121,0.1781,0
 07/22  19:00:00,2.007575943,0.025592639,0.1781,0
 07/22  20:00:00,2.308852102,0,0.1781,0
 07/22  21:00:00,4.228018768,0,0.1781,0
 07/22  22:00:00,4.228018768,0,0.1781,0
 07/22  23:00:00,4.228018768,0,0.1781,0
 07/22  24:00:00,4.228018768,0,0.1781,0
 07/23  01:00:00,4.228018768,0,0.1337,0
 07/23  02:00:00,4.228018768,0,0.1337,0
 07/23  03:00:00,4.228018768,0,0.1337,0
 07/23  04:00:00,4.228018768,0,0.1337,0
 07/23  05:00:00,3.460352102,0.000174444,0.1337,0
 07/23  06:00:00,1.925018768,0.033083192,0.1337,0
 07/23  07:00:00,1.925018768,0.19160865,0.1337,0
 07/23  08:00:00,1.925018768,0.413706162,0.1337,0
 07/23  09:00:00,1.925018768,0.595294066,0.1781,0
 07/23  10:00:00,1.925018768,0.687621746,0.1781,0
 07/23  11:00:00,1.925018768,0.799855125,0.1781,0
 07/23  12:00:00,1.925018768,0.821657451,0.1781,0
 07/23  13:00:00,1.925018768,0.822692537,0.1781,0
 07/23  14:00:00,1.925018768,0.772576276,0.1781,0
 07/23  15:00:00,1.925018768,0.680736247,0.1781,0
 07/23  16:00:00,1.925018768,0.509179075,0.1781,0
 07/23  17:00:00,2.310968518,0.337141135,0.1781,0
 07/23  18:00:00,2.419926836,0.11663665,0.1781,0
 07/23  19:00:00,2.306639225,0.026581011,0.1781,0
 07/23  20:00:00,2.46861432,0,0.1781,0
 07/23  21:00:00,4.228018768,0,0.1781,0
 07/23  22:00:00,4.228018768,0,0.1781,0
 07/23  23:00:00,4.228018768,0,0.1781,0
 07/23  24:00:00,4.228018768,0,0.1781,0
 07/24  01:00:00,4.778024131,0,0.1337,0
 07/24  02:00:00,4.778024131,0,0.1337,0
 07/24  03:00:00,4.778024131,0,0.1337,0
 07/24  04:00:00,4.778024131,0,0.1337,0
 07/24  05:00:00,4.285360145,0,0.1337,0
 07/24  06:00:00,5.184027814,0.037700242,0.1337,0
 07/24  07:00:00,6.241404637,0.193124587,0.1337,0
 07/24  08:00:00,13.60449102,0.379925159,0.1337,0
 07/24  09:00:00,14.17092313,0.560287366,0.1781,0
 07/24  10:00:00,14.39490768,0.676928654,0.1781,0
 07/24  11:00:00,14.62662166,0.768310566,0.1781,0
 07/24  12:00:00,13.98386571,0.745961222,0.1781,0
 07/24  13:00:00,15.06893924,0.711593897,0.1781,0
 07/24  14:00:00,15.4225404,0.706564935,0.1781,0
 07/24  15:00:00,15.71783448,0.500014118,0.1781,0
 07/24  16:00:00,15.7624632,0.39780694,0.1781,0
 07/24  17:00:00,10.33457094,0.244302423,0.1781,0
 07/24  18:00:00,8.379824372,0.191972093,0.1781,0
 07/24  19:00:00,8.144051678,0.063459581,0.1781,0
 07/24  20:00:00,7.704645961,0,0.1781,0
 07/24  21:00:00,8.796734356,0,0.1781,0
 07/24  22:00:00,5.053026812,0,0.1781,0
 07/24  23:00:00,4.778024131,0,0.1781,0
 07/24  24:00:00,4.778024131,0,0.1781,0
 07/25  01:00:00,4.778024131,0,0.1337,0
 07/25  02:00:00,4.778024131,0,0.1337,0
 07/25  03:00:00,4.778024131,0,0.1337,0
 07/25  04:00:00,4.778024131,0,0.1337,0
 07/25  05:00:00,4.285360145,0,0.1337,0
 07/25  06:00:00,5.170200219,0.012143105,0.1337,0
 07/25  07:00:00,5.849670123,0.05130696,0.1337,0
 07/25  08:00:00,12.64431606,0.109492876,0.1337,0
 07/25  09:00:00,12.97385983,0.195572118,0.1781,0
 07/25  10:00:00,13.30200884,0.374719665,0.1781,0
 07/25  11:00:00,13.5932264,0.686830701,0.1781,0
 07/25  12:00:00,12.94981035,0.812122178,0.1781,0
 07/25  13:00:00,13.93590214,0.810847442,0.1781,0
 07/25  14:00:00,14.1605495,0.611849666,0.1781,0
 07/25  15:00:00,14.3102718,0.475767476,0.1781,0
 07/25  16:00:00,14.48668147,0.317788161,0.1781,0
 07/25  17:00:00,9.609298135,0.315948798,0.1781,0
 07/25  18:00:00,7.339072282,0.144226737,0.1781,0
 07/25  19:00:00,6.86456087,0.051649786,0.1781,0
 07/25  20:00:00,6.730590743,0,0.1781,0
 07/25  21:00:00,7.973873866,0,0.1781,0
 07/25  22:00:00,5.053026812,0,0.1781,0
 07/25  23:00:00,4.778024131,0,0.1781,0
 07/25  24:00:00,4.778024131,0,0.1781,0
 07/26  01:00:00,4.778024131,0,0.1337,0
 07/26  02:00:00,4.778024131,0,0.1337,0
 07/26  03:00:00,4.778024131,0,0.1337,0
 07/26  04:00:00,4.778024131,0,0.1337,0
 07/26  05:00:00,4.285360145,0,0.1337,0
 07/26  06:00:00,4.842748694,0.008391088,0.1337,0
 07/26  07:00:00,5.781515307,0.048720446,0.1337,0
 07/26  08:00:00,12.24734681,0.114028672,0.1337,0
 07/26  09:00:00,12.52648015,0.150799174,0.1781,0
 07/26  10:00:00,12.70202705,0.194020433,0.1781,0
 07/26  11:00:00,12.92177845,0.332672518,0.1781,0
 07/26  12:00:00,12.41916223,0.322979097,0.1781,0
 07/26  13:00:00,13.40122857,0.391461293,0.1781,0
 07/26  14:00:00,13.68015576,0.447116319,0.1781,0
 07/26  15:00:00,13.97469921,0.571020792,0.1781,0
 07/26  16:00:00,14.22769066,0.51068239,0.1781,0
 07/26  17:00:00,9.196514924,0.317403984,0.1781,0
 07/26  18:00:00,7.257984595,0.11733052,0.1781,0
 07/26  19:00:00,7.101504218,0.026531882,0.1781,0
 07/26  20:00:00,6.967130434,0,0.1781,0
 07/26  21:00:00,8.257433554,0,0.1781,0
 07/26  22:00:00,5.053026812,0,0.1781,0
 07/26  23:00:00,4.778024131,0,0.1781,0
 07/26  24:00:00,4.778024131,0,0.1781,0
 07/27  01:00:00,4.778024131,0,0.1337,0
 07/27  02:00:00,4.778024131,0,0.1337,0
 07/27  03:00:00,4.778024131,0,0.1337,0
 07/27  04:00:00,4.778024131,0,0.1337,0
 07/27  05:00:00,4.285360145,0,0.1337,0
 07/27  06:00:00,4.814696339,0.030330089,0.1337,0
 07/27  07:00:00,5.853263284,0.163843615,0.1337,0
 07/27  08:00:00,12.58464006,0.359600705,0.1337,0
 07/27  09:00:00,13.03203625,0.555884907,0.1781,0
 07/27  10:00:00,13.29877811,0.699334839,0.1781,0
 07/27  11:00:00,13.46870887,0.785878128,0.1781,0
 07/27  12:00:00,12.93678006,0.80597398,0.1781,0
 07/27  13:00:00,14.01470004,0.794345515,0.1781,0
 07/27  14:00:00,14.22281057,0.762303414,0.1781,0
 07/27  15:00:00,14.49056934,0.637123809,0.1781,0
 07/27  16:00:00,14.87765581,0.503769234,0.1781,0
 07/27  17:00:00,9.826261143,0.319691612,0.1781,0
 07/27  18:00:00,7.711163064,0.122073622,0.1781,0
 07/27  19:00:00,7.250046335,0.038913617,0.1781,0
 07/27  20:00:00,6.910891033,0,0.1781,0
 07/27  21:00:00,8.100171431,0,0.1781,0
 07/27  22:00:00,5.053026812,0,0.1781,0
 07/27  23:00:00,4.778024131,0,0.1781,0
 07/27  24:00:00,4.778024131,0,0.1781,0
 07/28  01:00:00,4.778024131,0,0.1337,0
 07/28  02:00:00,4.778024131,0,0.1337,0
 07/28  03:00:00,4.778024131,0,0.1337,0
 07/28  04:00:00,4.778024131,0,0.1337,0
 07/28  05:00:00,4.285360145,0,0.1337,0
 07/28  06:00:00,4.971707798,0.03056681,0.1337,0
 07/28  07:00:00,5.813064951,0.053670566,0.1337,0
 07/28  08:00:00,12.51552851,0.121689364,0.1337,0
 07/28  09:00:00,13.05137573,0.441234022,0.1781,0
 07/28  10:00:00,13.45917971,0.715577121,0.1781,0
 07/28  11:00:00,13.61565124,0.855499035,0.1781,0
 07/28  12:00:00,13.04330432,0.856575323,0.1781,0
 07/28  13:00:00,14.04668775,0.871630482,0.1781,0
 07/28  14:00:00,13.89355986,0.42946119,0.1781,0
 07/28  15:00:00,13.77487403,0.358186067,0.1781,0
 07/28  16:00:00,13.9284095,0.562851221,0.1781,0
 07/28  17:00:00,8.913036257,0.303584359,0.1781,0
 07/28  18:00:00,6.975398635,0.148744718,0.1781,0
 07/28  19:00:00,6.68532281,0.028327367,0.1781,0
 07/28  20:00:00,6.521097099,0,0.1781,0
 07/28  21:00:00,7.766174827,0,0.1781,0
 07/28  22:00:00,5.053026812,0,0.1781,0
 07/28  23:00:00,4.778024131,0,0.1781,0
 07/28  24:00:00,4.778024131,0,0.1781,0
 07/29  01:00:00,4.228018768,0,0.1337,0
 07/29  02:00:00,4.228018768,0,0.1337,0
 07/29  03:00:00,4.228018768,0,0.1337,0
 07/29  04:00:00,4.228018768,0,0.1337,0
 07/29  05:00:00,3.460352102,0,0.1337,0
 07/29  06:00:00,4.771003781,0.00568998,0.1337,0
 07/29  07:00:00,4.681504582,0.032275331,0.1337,0
 07/29  08:00:00,6.362299911,0.178437541,0.1337,0
 07/29  09:00:00,6.412664419,0.28425424,0.1781,0
 07/29  10:00:00,6.513006892,0.491671645,0.1781,0
 07/29  11:00:00,6.605088769,0.816967626,0.1781,0
 07/29  12:00:00,4.9367718,0.837804578,0.1781,0
 07/29  13:00:00,5.016502405,0.826131608,0.1781,0
 07/29  14:00:00,5.148186091,0.779014635,0.1781,0
 07/29  15:00:00,5.304930956,0.653200369,0.1781,0
 07/29  16:00:00,5.47460804,0.527687081,0.1781,0
 07/29  17:00:00,4.623195265,0.312982512,0.1781,0
 07/29  18:00:00,1.925018768,0.119412867,0.1781,0
 07/29  19:00:00,1.925018768,0.035771224,0.1781,0
 07/29  20:00:00,2.692685435,0,0.1781,0
 07/29  21:00:00,4.228018768,0,0.1781,0
 07/29  22:00:00,4.228018768,0,0.1781,0
 07/29  23:00:00,4.228018768,0,0.1781,0
 07/29  24:00:00,4.228018768,0,0.1781,0
 07/30  01:00:00,4.228018768,0,0.1337,0
 07/30  02:00:00,4.228018768,0,0.1337,0
 07/30  03:00:00,4.228018768,0,0.1337,0
 07/30  04:00:00,4.228018768,0,0.1337,0
 07/30  05:00:00,3.460352102,0,0.1337,0
 07/30  06:00:00,1.925018768,0.022546691,0.1337,0
 07/30  07:00:00,1.925018768,0.167573906,0.1337,0
 07/30  08:00:00,1.925018768,0.377671261,0.1337,0
 07/30  09:00:00,1.925018768,0.555258645,0.1781,0
 07/30  10:00:00,1.925018768,0.680119121,0.1781,0
 07/30  11:00:00,1.925018768,0.786975975,0.1781,0
 07/30  12:00:00,1.925018768,0.800745314,0.1781,0
 07/30  13:00:00,1.925018768,0.794508014,0.1781,0
 07/30  14:00:00,1.925018768,0.755986273,0.1781,0
 07/30  15:00:00,1.925018768,0.623465387,0.1781,0
 07/30  16:00:00,1.925018768,0.49620765,0.1781,0
 07/30  17:00:00,2.136171483,0.311350123,0.1781,0
 07/30  18:00:00,2.422341603,0.103687256,0.1781,0
 07/30  19:00:00,2.289894193,0.01577099,0.1781,0
 07/30  20:00:00,2.692685435,0,0.1781,0
 07/30  21:00:00,4.228018768,0,0.1781,0
 07/30  22:00:00,4.228018768,0,0.1781,0
 07/30  23:00:00,4.228018768,0,0.1781,0
 07/30  24:00:00,4.228018768,0,0.1781,0
 07/31  01:00:00,4.778024131,0,0.1337,0
 07/31  02:00:00,4.778024131,0,0.1337,0
 07/31  03:00:00,4.778024131,0,0.1337,0
 07/31  04:00:00,4.778024131,0,0.1337,0
 07/31  05:00:00,4.669193479,0,0.1337,0
 07/31  06:00:00,5.234267528,0.020626321,0.1337,0
 07/31  07:00:00,6.29849106,0.16762133,0.1337,0
 07/31  08:00:00,13.62278391,0.38347569,0.1337,0
 07/31  09:00:00,14.02112162,0.573656259,0.1781,0
 07/31  10:00:00,14.22294728,0.678822742,0.1781,0
 07/31  11:00:00,14.56653694,0.77830287,0.1781,0
 07/31  12:00:00,13.99561883,0.801226289,0.1781,0
 07/31  13:00:00,14.95883742,0.791501207,0.1781,0
 07/31  14:00:00,15.18601667,0.741311673,0.1781,0
 07/31  15:00:00,15.40167814,0.666120324,0.1781,0
 07/31  16:00:00,15.63465403,0.489174008,0.1781,0
 07/31  17:00:00,10.48249988,0.312069086,0.1781,0
 07/31  18:00:00,8.25985964,0.103298598,0.1781,0
 07/31  19:00:00,7.859328798,0.016614979,0.1781,0
 07/31  20:00:00,7.497098093,0,0.1781,0
 07/31  21:00:00,8.64376963,0,0.1781,0
 07/31  22:00:00,5.053026812,0,0.1781,0
 07/31  23:00:00,4.778024131,0,0.1781,0
 07/31  24:00:00,4.778024131,0,0.1781,0
 08/01  01:00:00,4.778024131,0,0.1337,0
 08/01  02:00:00,4.778024131,0,0.1337,0
 08/01  03:00:00,4.778024131,0,0.1337,0
 08/01  04:00:00,4.778024131,0,0.1337,0
 08/01  05:00:00,4.669193479,0,0.1337,0
 08/01  06:00:00,5.08473322,0.024093194,0.1337,0
 08/01  07:00:00,5.830483253,0.149091799,0.1337,0
